"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AY1","AY2","AZ1","AZ2","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GE1","GF1","IA1","KA1","KA2","MA1","MD1","ME1","MW1","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"42367099999","2010-07-12T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0251,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0328,1",,,"9,9,999,9,+002,1",,,"V020","SYN064AAXX  12124 42367 31596 60000 10310 20251 49967 333 10328 58002;","FM-12","09967,1","4","+0310,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-07-13T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0258,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0354,1",,,"9,9,999,9,+006,1",,,"V020","SYN064AAXX  13124 42367 31596 43201 10350 20258 49971 333 10354 58006;","FM-12","09971,1","4","+0350,1","004000,1,N,1","320,1,N,0005,1"
"42367099999","2010-07-14T12:00:00","4","FM-12","VICX ","V020","09,0020,9,1",,,,,,"VICX ","99999,9,9,N","+0254,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0344,1",,,"9,9,999,9,+011,1",,,"V020","SYN070AAXX  14124 42367 21596 62302 10264 20254 49986 333 10344 58011 6002/;","FM-12","09986,1","4","+0264,1","004000,1,N,1","230,1,N,0010,1"
"42367099999","2010-07-15T12:00:00","4","FM-12","VICX ","V020","09,0220,9,1",,,,,,"VICX ","99999,9,9,N","+0269,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0336,1",,,"9,9,999,9,-016,1",,,"V020","SYN070AAXX  15124 42367 21596 60000 10276 20269 49970 333 10336 59016 6022/;","FM-12","09970,1","4","+0276,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-07-16T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0272,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0342,1",,,"9,9,999,9,-003,1",,,"V020","SYN064AAXX  16124 42367 32596 80901 10330 20272 49964 333 10342 59003;","FM-12","09964,1","4","+0330,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-07-17T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0266,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0324,1",,,"9,9,999,9,+015,1",,,"V020","SYN064AAXX  17124 42367 32596 81402 10294 20266 49981 333 10324 58015;","FM-12","09981,1","4","+0294,1","004000,1,N,1","140,1,N,0010,1"
"42367099999","2010-07-18T12:00:00","4","FM-12","VICX ","V020","09,0010,9,1",,,,,,"VICX ","99999,9,9,N","+0269,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0350,1",,,"9,9,999,9,-013,1",,,"V020","SYN070AAXX  18124 42367 21596 83601 10280 20269 49968 333 10350 59013 6001/;","FM-12","09968,1","4","+0280,1","004000,1,N,1","360,1,N,0005,1"
"42367099999","2010-07-19T12:00:00","4","FM-12","VICX ","V020","09,0870,9,1",,,,,,"VICX ","99999,9,9,N","+0254,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0290,1",,,"9,9,999,9,+005,1",,,"V020","SYN070AAXX  19124 42367 21596 81401 10254 20254 49975 333 10290 58005 6087/;","FM-12","09975,1","4","+0254,1","004000,1,N,1","140,1,N,0005,1"
"42367099999","2010-07-20T12:00:00","4","FM-12","VICX ","V020","09,0190,9,1",,,,,,"VICX ","99999,9,9,N","+0267,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0306,1",,,"9,9,999,9,+010,1",,,"V020","SYN070AAXX  20124 42367 21596 81401 10306 20267 49982 333 10306 58010 6019/;","FM-12","09982,1","4","+0306,1","004000,1,N,1","140,1,N,0005,1"
"42367099999","2010-07-21T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0268,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,-005,1",,,"V020","SYN064AAXX  21124 42367 32596 41402 10326 20268 49966 333 10338 59005;","FM-12","09966,1","4","+0326,1","004000,1,N,1","140,1,N,0010,1"
"42367099999","2010-07-22T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0274,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0300,1",,,"9,9,999,9,+003,1",,,"V020","SYN064AAXX  22124 42367 32596 60501 10296 20274 49971 333 10300 58003;","FM-12","09971,1","4","+0296,1","004000,1,N,1","050,1,N,0005,1"
"42367099999","2010-07-23T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0285,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,-030,1",,,"V020","SYN064AAXX  23124 42367 32596 80000 10320 20285 49939 333 10338 59030;","FM-12","09939,1","4","+0320,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-07-24T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0252,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0346,1",,,"9,9,999,9,-003,1",,,"V020","SYN064AAXX  24124 42367 32596 82301 10286 20252 49944 333 10346 59003;","FM-12","09944,1","4","+0286,1","004000,1,N,1","230,1,N,0005,1"
"42367099999","2010-07-25T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0262,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0344,1",,,"9,9,999,9,-006,1",,,"V020","SYN064AAXX  25124 42367 32596 40503 10340 20262 49935 333 10344 59006;","FM-12","09935,1","4","+0340,1","004000,1,N,1","050,1,N,0015,1"
"42367099999","2010-07-26T12:00:00","4","FM-12","VICX ","V020","09,0020,9,1",,,,,,"VICX ","22000,1,9,N","+0257,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0334,1",,,"9,9,999,9,+003,1",,,"V020","SYN070AAXX  26124 42367 21596 40904 10310 20257 49939 333 10334 58003 6002/;","FM-12","09939,1","4","+0310,1","004000,1,N,1","090,1,N,0021,1"
"42367099999","2010-07-27T12:00:00","4","FM-12","VICX ","V020","09,0010,9,1",,,,,,"VICX ","99999,9,9,N","+0264,1",,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9",,"120,M,+0276,1",,,"9,9,999,9,+043,1",,,"V020","SYN070AAXX  27124 42367 21496 80402 10264 20264 49984 333 10276 58043 6001/;","FM-12","09984,1","4","+0264,1","004000,1,N,1","040,1,N,0010,1"
"42367099999","2010-07-28T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0273,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0340,1",,,"9,9,999,9,-017,1",,,"V020","SYN064AAXX  28124 42367 32596 40501 10336 20273 49965 333 10340 59017;","FM-12","09965,1","4","+0336,1","004000,1,N,1","050,1,N,0005,1"
"42367099999","2010-07-29T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0256,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0354,1",,,"9,9,999,9,-001,1",,,"V020","SYN064AAXX  29124 42367 32596 60000 10340 20256 49963 333 10354 59001;","FM-12","09963,1","4","+0340,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-07-30T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0269,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0346,1",,,"9,9,999,9,+000,1",,,"V020","SYN064AAXX  30124 42367 32596 61401 10332 20269 49964 333 10346 58000;","FM-12","09964,1","4","+0332,1","004000,1,N,1","140,1,N,0005,1"
"42367099999","2010-07-31T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0279,1",,,,,,"06,99,1,99,9,99,9,00250,1,99,9,99,9",,"120,M,+0332,1",,,"9,9,999,9,+001,1",,,"V020","SYN064AAXX  31124 42367 32396 60000 10314 20279 49967 333 10332 58001;","FM-12","09967,1","4","+0314,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-08-01T12:00:00","4","FM-12","VICX ","V020","09,0130,9,1",,,,,,"VICX ","99999,9,9,N","+0262,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,+014,1",,,"V020","SYN070AAXX  01123 42367 21596 81401 10270 20262 49981 333 10338 58014 6013/;","FM-12","09981,1","4","+0270,1","004000,1,N,1","140,1,N,0005,1"
"42367099999","2010-08-02T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0269,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0326,1",,,"9,9,999,9,-012,1",,,"V020","SYN064AAXX  02124 42367 32596 60902 10300 20269 49967 333 10326 59012;","FM-12","09967,1","4","+0300,1","004000,1,N,1","090,1,N,0010,1"
"42367099999","2010-08-04T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0276,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0326,1",,,"9,9,999,9,+013,1",,,"V020","SYN064AAXX  04124 42367 32596 60000 10320 20276 49956 333 10326 58013;","FM-12","09956,1","4","+0320,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-08-06T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0263,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0346,1",,,"9,9,999,9,+020,1",,,"V020","SYN064AAXX  06124 42367 32596 40912 10330 20263 40003 333 10346 58020;","FM-12","10003,1","4","+0330,1","004000,1,N,1","090,1,N,0062,1"
"42367099999","2010-08-07T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0289,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0340,1",,,"9,9,999,9,-017,1",,,"V020","SYN064AAXX  07124 42367 32596 40902 10330 20289 49986 333 10340 59017;","FM-12","09986,1","4","+0330,1","004000,1,N,1","090,1,N,0010,1"
"42367099999","2010-08-08T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0244,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0346,1",,,"9,9,999,9,-003,1",,,"V020","SYN064AAXX  08124 42367 32596 40902 10332 20244 49983 333 10346 59003;","FM-12","09983,1","4","+0332,1","004000,1,N,1","090,1,N,0010,1"
"42367099999","2010-08-09T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0265,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0346,1",,,"9,9,999,9,-020,1",,,"V020","SYN064AAXX  09124 42367 32596 41401 10340 20265 49962 333 10346 59020;","FM-12","09962,1","4","+0340,1","004000,1,N,1","140,1,N,0005,1"
"42367099999","2010-08-10T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0256,1",,,,,,"04,99,1,99,9,99,9,00250,1,99,9,99,9",,"120,M,+0364,1",,,"9,9,999,9,+020,1",,,"V020","SYN064AAXX  10124 42367 32396 40000 10354 20256 49981 333 10364 58020;","FM-12","09981,1","4","+0354,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-08-12T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0262,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0340,1",,,"9,9,999,9,-005,1",,,"V020","SYN064AAXX  12124 42367 32596 63601 10334 20262 49983 333 10340 59005;","FM-12","09983,1","4","+0334,1","004000,1,N,1","360,1,N,0005,1"
"42367099999","2010-08-13T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0257,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0330,1",,,"9,9,999,9,+000,1",,,"V020","SYN064AAXX  13124 42367 32596 61402 10316 20257 49994 333 10330 58000;","FM-12","09994,1","4","+0316,1","004000,1,N,1","140,1,N,0010,1"
"42367099999","2010-08-15T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0264,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0322,1",,,"9,9,999,9,+019,1",,,"V020","SYN070AAXX  15124 42367 32596 40000 10306 20264 40006 8//// 333 10322 58019;","FM-12","10006,1","4","+0306,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-08-16T12:00:00","4","FM-12","VICX ","V020","09,0300,9,1",,,,,,"VICX ","99999,9,9,N","+0279,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,-022,1",,,"V020","SYN070AAXX  16124 42367 21596 83201 10282 20279 49984 333 10338 59022 6030/;","FM-12","09984,1","4","+0282,1","004000,1,N,1","320,1,N,0005,1"
"42367099999","2010-08-17T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0277,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,-016,1",,,"V020","SYN064AAXX  17124 42367 32596 60000 10296 20277 49969 333 10338 59016;","FM-12","09969,1","4","+0296,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-08-18T12:00:00","4","FM-12","VICX ","V020","09,0010,9,1",,,,,,"VICX ","99999,9,9,N","+0259,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0322,1",,,"9,9,999,9,+019,1",,,"V020","SYN070AAXX  18124 42367 21595 80000 10276 20259 49988 333 10322 58019 6001/;","FM-12","09988,1","4","+0276,1","002000,1,N,1","999,9,C,0000,1"
"42367099999","2010-08-19T12:00:00","4","FM-12","VICX ","V020","09,0100,9,1",,,,,,"VICX ","99999,9,9,N","+0268,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0324,1",,,"9,9,999,9,+022,1",,,"V020","SYN070AAXX  19124 42367 21596 81801 10276 20268 40011 333 10324 58022 6010/;","FM-12","10011,1","4","+0276,1","004000,1,N,1","180,1,N,0005,1"
"42367099999","2010-08-20T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0267,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0320,1",,,"9,9,999,9,+030,1",,,"V020","SYN064AAXX  20124 42367 32596 41801 10314 20267 40029 333 10320 58030;","FM-12","10029,1","4","+0314,1","004000,1,N,1","180,1,N,0005,1"
"42367099999","2010-08-21T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0266,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0336,1",,,"9,9,999,9,-023,1",,,"V020","SYN064AAXX  21124 42367 32596 82702 10308 20266 40006 333 10336 59023;","FM-12","10006,1","4","+0308,1","004000,1,N,1","270,1,N,0010,1"
"42367099999","2010-08-22T12:00:00","4","FM-12","VICX ","V020","09,0110,9,1",,,,,,"VICX ","99999,9,9,N","+0262,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0304,1",,,"9,9,999,9,-019,1",,,"V020","SYN070AAXX  22124 42367 21596 83201 10284 20262 49987 333 10304 59019 6011/;","FM-12","09987,1","4","+0284,1","004000,1,N,1","320,1,N,0005,1"
"42367099999","2010-08-24T12:00:00","4","FM-12","VICX ","V020","09,0640,9,1",,,,,,"VICX ","99999,9,9,N","+0254,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0320,1",,,"9,9,999,9,+002,1",,,"V020","SYN070AAXX  24124 42367 21596 80501 10260 20254 49974 333 10320 58002 6064/;","FM-12","09974,1","4","+0260,1","004000,1,N,1","050,1,N,0005,1"
"42367099999","2010-08-25T12:00:00","4","FM-12","VICX ","V020","09,0120,9,1",,,,,,"VICX ","99999,9,9,N","+0255,1",,,,,,"07,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0324,1",,,"9,9,999,9,+027,1",,,"V020","SYN070AAXX  25124 42367 22596 70901 10264 20255 40002 333 10324 58027 6012/;","FM-12","10002,1","4","+0264,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-08-28T12:00:00","4","FM-12","VICX ","V020","09,0060,9,1",,,,,,"VICX ","99999,9,9,N","+0273,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0316,1",,,"9,9,999,9,-004,1",,,"V020","SYN070AAXX  28124 42367 22596 60501 10312 20273 49984 333 10316 59004 6006/;","FM-12","09984,1","4","+0312,1","004000,1,N,1","050,1,N,0005,1"
"42367099999","2010-08-29T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0279,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0336,1",,,"9,9,999,9,-017,1",,,"V020","SYN064AAXX  29124 42367 32596 40501 10320 20279 49965 333 10336 59017;","FM-12","09965,1","4","+0320,1","004000,1,N,1","050,1,N,0005,1"
"42367099999","2010-08-30T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0273,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,-005,1",,,"V020","SYN064AAXX  30124 42367 32596 40502 10328 20273 49964 333 10338 59005;","FM-12","09964,1","4","+0328,1","004000,1,N,1","050,1,N,0010,1"
"42367099999","2010-08-31T12:00:00","4","FM-12","VICX ","V020","09,0060,9,1",,,,,,"VICX ","99999,9,9,N","+0260,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0340,1",,,"9,9,999,9,+002,1",,,"V020","SYN070AAXX  31124 42367 22596 60901 10288 20260 49967 333 10340 58002 6006/;","FM-12","09967,1","4","+0288,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-01T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0271,1",,,,,,"03,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0344,1",,,"9,9,999,9,+021,1",,,"V020","SYN064AAXX  01124 42367 32596 30901 10340 20271 49986 333 10344 58021;","FM-12","09986,1","4","+0340,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-02T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0260,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0348,1",,,"9,9,999,9,-001,1",,,"V020","SYN064AAXX  02124 42367 32596 40901 10330 20260 49986 333 10348 59001;","FM-12","09986,1","4","+0330,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-03T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0254,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0340,1",,,"9,9,999,9,+005,1",,,"V020","SYN064AAXX  03124 42367 32596 80501 10282 20254 49992 333 10340 58005;","FM-12","09992,1","4","+0282,1","004000,1,N,1","050,1,N,0005,1"
"42367099999","2010-09-04T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0266,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0316,1",,,"9,9,999,9,-023,1",,,"V020","SYN064AAXX  04124 42367 32596 81402 10302 20266 49969 333 10316 59023;","FM-12","09969,1","4","+0302,1","004000,1,N,1","140,1,N,0010,1"
"42367099999","2010-09-05T12:00:00","4","FM-12","VICX ","V020","09,0040,9,1",,,,,,"VICX ","99999,9,9,N","+0260,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0312,1",,,"9,9,999,9,+025,1",,,"V020","SYN070AAXX  05124 42367 22596 80902 10270 20260 49995 333 10312 58025 6004/;","FM-12","09995,1","4","+0270,1","004000,1,N,1","090,1,N,0010,1"
"42367099999","2010-09-06T12:00:00","4","FM-12","VICX ","V020","09,0040,9,1",,,,,,"VICX ","99999,9,9,N","+0278,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0326,1",,,"9,9,999,9,-024,1",,,"V020","SYN070AAXX  06124 42367 22596 80901 10300 20278 49969 333 10326 59024 6004/;","FM-12","09969,1","4","+0300,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-07T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0211,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0322,1",,,"9,9,999,9,+000,1",,,"V020","SYN064AAXX  07124 42367 32596 80902 10296 20211 49970 333 10322 58000;","FM-12","09970,1","4","+0296,1","004000,1,N,1","090,1,N,0010,1"
"42367099999","2010-09-08T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0275,1",,,,,,"03,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,+021,1",,,"V020","SYN064AAXX  08124 42367 32596 30502 10316 20275 49990 333 10338 58021;","FM-12","09990,1","4","+0316,1","004000,1,N,1","050,1,N,0010,1"
"42367099999","2010-09-09T12:00:00","4","FM-12","VICX ","V020","09,0040,9,1",,,,,,"VICX ","99999,9,9,N","+0266,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0332,1",,,"9,9,999,9,-007,1",,,"V020","SYN070AAXX  09124 42367 22596 60000 10280 20266 49984 333 10332 59007 6004/;","FM-12","09984,1","4","+0280,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-09-12T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0264,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0338,1",,,"9,9,999,9,+029,1",,,"V020","SYN064AAXX  12124 42367 32596 40000 10320 20264 40018 333 10338 58029;","FM-12","10018,1","4","+0320,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-09-13T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0284,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0342,1",,,"9,9,999,9,-014,1",,,"V020","SYN064AAXX  13124 42367 32596 63202 10306 20284 40006 333 10342 59014;","FM-12","10006,1","4","+0306,1","004000,1,N,1","320,1,N,0010,1"
"42367099999","2010-09-14T12:00:00","4","FM-12","VICX ","V020","09,0010,9,1",,,,,,"VICX ","99999,9,9,N","+0261,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0326,1",,,"9,9,999,9,-010,1",,,"V020","SYN070AAXX  14124 42367 22596 80901 10264 20261 49988 333 10326 59010 6001/;","FM-12","09988,1","4","+0264,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-15T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+9999,9",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0324,1",,,"9,9,999,9,+025,1",,,"V020","SYN058AAXX  15124 42367 32596 80901 20289 40013 333 10324 58025;","FM-12","10013,1","4","+9999,9","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-16T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0266,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0312,1",,,"9,9,999,9,-004,1",,,"V020","SYN064AAXX  16124 42367 32596 40901 10286 20266 40009 333 10312 59004;","FM-12","10009,1","4","+0286,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-17T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","99999,9,9,N","+0276,1",,,,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0312,1",,,"9,9,999,9,-028,1",,,"V020","SYN064AAXX  17124 42367 32596 60501 10290 20276 49980 333 10312 59028;","FM-12","09980,1","4","+0290,1","004000,1,N,1","050,1,N,0005,1"
"42367099999","2010-09-18T12:00:00","4","FM-12","VICX ","V020","09,0180,9,1",,,,,,"VICX ","99999,9,9,N","+0264,1",,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0300,1",,,"9,9,999,9,+007,1",,,"V020","SYN070AAXX  18124 42367 22596 80000 10270 20264 49988 333 10300 58007 6018/;","FM-12","09988,1","4","+0270,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-09-21T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0261,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0316,1",,,"9,9,999,9,+032,1",,,"V020","SYN064AAXX  21124 42367 32596 40901 10300 20261 40022 333 10316 58032;","FM-12","10022,1","4","+0300,1","004000,1,N,1","090,1,N,0005,1"
"42367099999","2010-09-22T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0291,1",,,,,,"02,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0336,1",,,"9,9,999,9,+008,1",,,"V020","SYN064AAXX  22124 42367 32596 22302 10318 20291 40030 333 10336 58008;","FM-12","10030,1","4","+0318,1","004000,1,N,1","230,1,N,0010,1"
"42367099999","2010-09-23T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0270,1",,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0320,1",,,"9,9,999,9,+000,1",,,"V020","SYN064AAXX  23124 42367 32596 40000 10306 20270 40030 333 10320 58000;","FM-12","10030,1","4","+0306,1","004000,1,N,1","999,9,C,0000,1"
"42367099999","2010-09-24T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0252,1",,,,,,"02,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0306,1",,,"9,9,999,9,+003,1",,,"V020","SYN064AAXX  24124 42367 32596 23201 10280 20252 40033 333 10306 58003;","FM-12","10033,1","4","+0280,1","004000,1,N,1","320,1,N,0005,1"
"42367099999","2010-09-25T12:00:00","4","FM-12","VICX ","V020",,,,,,,"VICX ","22000,1,9,N","+0242,1",,,,,,"02,99,1,99,9,99,9,00800,1,99,9,99,9",,"120,M,+0342,1",,,"9,9,999,9,-001,1",,,"V020","SYN064AAXX  25124 42367 32596 20000 10302 20242 40042 333 10342 59001;","FM-12","10042,1","4","+0302,1","004000,1,N,1","999,9,C,0000,1"
